TradeDate,SettleDate,PortNum,Shortname,Longname,TransCd,chTrans_Description,Cusip,Ticker,Units,AssetPriceB,CommissionsLoc,IssueName1,MaturityDate,MoodyRating,AssetClass,AssetSubClass,GLDateBought,GLUnitCostB,LongDescription,ExDate,PayableDate,TXNMkVB,LongGL,ShortGL,StLongGL,StShortGL,status,RecodeDate,RatePerShare,TaxCd,TaxCdDesc,Amortization,checknum,ActName,Description,TRID,OrgTRID,Fees,Numerator,Denominator,OldUnits,NewUnits,MinSecClass,DescCD,category,subcategory,RuleNum,NetAmount,RGLFlag,UnknownDesc,SortOrderKey,PortfolioType
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,183,Cash Dividend,24527400,ABCIX,1214.674,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 1,214.674 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Tom Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-234,,0,,,,,92,183,Income,Cash Dividend,1,30.49,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,183,Cash Dividend,24527400,ABCIX,1214.674,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 1,214.674 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Tom Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-235,,0,,,,,92,183,Income,Cash Dividend,1,30.49,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,183,Cash Dividend,24527400,ABCIX,1214.674,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 1,214.674 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Tom Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-236,,0,,,,,92,183,Income,Cash Dividend,1,30.49,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,183,Cash Dividend,24527400,ABCIX,1214.674,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 1,214.674 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Tom Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-237,,0,,,,,92,183,Income,Cash Dividend,1,30.49,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,183,Cash Dividend,24527400,ABCIX,960.607,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 960.607 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Tom Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-238,,0,,,,,92,183,Income,Cash Dividend,1,24.11,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,183,Cash Dividend,56063N881,MHYSX,554.102,5.17,0,MAINSTAY MACKAY HIGH YIELD CORPORATE BD,,N/A,Fixed Income,Other Taxable Bond Mutual Funds,1/1/1900 0:00,0,MAINSTAY MACKAY HIGH YIELD CORPORATE BD CASH DIVIDEND 554.102 SHARES @ 0.0268 MAINSTAY MACKAY HIGH YIELD CORPORATE BD REC DT 07/30/2024 PAY DT 07/31/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,7/31/2024 0:00,7/31/2024 0:00,0,0,0,0,0,Original,7/30/2024 0:00,0.0268,183,NON-QUALIFYING DIVIDEND,,,Tom Test,MAINSTAY MACKAY HIGH YIELD CORPORATE BD,1-8/2/24-74-3473,,0,,,,,96,183,Income,Cash Dividend,1,14.85,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,183,Cash Dividend,24527400,ABCIX,1752.114,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 1,752.114 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Tom Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-239,,0,,,,,92,183,Income,Cash Dividend,1,43.98,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,183,Cash Dividend,24527400,ABCIX,2546.462,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 2,546.462 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Tom Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-240,,0,,,,,92,183,Income,Cash Dividend,1,63.92,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,183,Cash Dividend,24527400,ABCIX,1216.591,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 1,216.591 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Tom Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-241,,0,,,,,92,183,Income,Cash Dividend,1,30.54,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,183,Cash Dividend,24527400,ABCIX,1222.525,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 1,222.525 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Tom Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-242,,0,,,,,92,183,Income,Cash Dividend,1,30.69,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,183,Cash Dividend,24527400,ABCIX,1315.192,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 1,315.192 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Tom Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-243,,0,,,,,92,183,Income,Cash Dividend,1,33.01,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,183,Cash Dividend,236363206,DNKEY,106,14.588,0,DANSKE BK,,N/A,Equities,Financials,1/1/1900 0:00,0,DANSKE BK CASH DIVIDEND 106 SHARES @ 0.5430939 DANSKE BK REC DT 07/29/2024 PAY DT 08/01/2024 GROSS AMT                        57.57 LESS NRT W/H AT SOURCE 15.54 LESS CORP ACT FEE      1.06 REGISTERED IN DTC - DEPOSITORY TRUST COMPANY,7/29/2024 0:00,8/1/2024 0:00,0,0,0,0,0,Original,7/29/2024 0:00,0.543094,3,FOREIGN DIVIDENDS,,,Tom Test,DANSKE BK,1-8/2/24-62-34,,0,,,,,271,183,Income,Cash Dividend,1,40.97,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,183,Cash Dividend,24703L202,DELL,103,102.29,0,DELL TECHNOLOGIES INC CL C,,N/A,Equities,Technology,1/1/1900 0:00,0,DELL TECHNOLOGIES INC CL C CASH DIVIDEND 103 SHARES @ 0.445 DELL TECHNOLOGIES INC CL C REC DT 07/23/2024 PAY DT 08/02/2024 REGISTERED IN DTC - DEPOSITORY TRUST COMPANY,7/23/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/23/2024 0:00,0.445,5,ORDINARY QUALIFYING DIVIDENDS,,,Tom Test,DELL TECHNOLOGIES INC CL C,1-8/2/24-23-3,,0,,,,,3,183,Income,Cash Dividend,1,45.84,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,183,Cash Dividend,24527400,ABCIX,960.607,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 960.607 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Tom Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-244,,0,,,,,92,183,Income,Cash Dividend,1,24.11,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,183,Cash Dividend,24527400,ABCIX,2530.63,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 2,530.63 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Tom Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-245,,0,,,,,92,183,Income,Cash Dividend,1,63.52,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,183,Cash Dividend,24527400,ABCIX,559.038,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 559.038 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Tom Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-246,,0,,,,,92,183,Income,Cash Dividend,1,14.03,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,183,Cash Dividend,24527400,ABCIX,489.681,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 489.681 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Tom Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-247,,0,,,,,92,183,Income,Cash Dividend,1,12.29,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,183,Cash Dividend,24527400,ABCIX,356.645,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 356.645 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Tom Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-248,,0,,,,,92,183,Income,Cash Dividend,1,8.95,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,7,Scheduled Distributions,CASH,CASH,0,0,0,CASH,,,,Null,1/1/1900 0:00,0,SCHEDULED DISTRIBUTION PAID TO ABRAHAM BERNSTEIN 529 SOUTH FLAGLER DRIVE APT 26H WEST PALM BEACH FL 33401  MONTHLY SCHEDULED DISTRIBUTION,1/1/1900 0:00,1/1/1900 0:00,0,0,0,0,0,Original,1/1/1900 0:00,,769,DISTRIBUTION TO BENEFICIARY,,,Tom Test,PAID TO NEIGHBOR,1-8/2/24-27-1,,0,,,,,1,5301,Distributions To/For Beneficiary,Scheduled Distributions,1,-15000,N,,5300,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,8,Administrative Expenses,CASH,CASH,0,0,0,CASH,,,,Null,1/1/1900 0:00,0,FOR INVESTMENT TRANSFERRED TO PORTFOLIO 0745-00-4/6.2 PAID FOR MR. PHILIP D. WOLFE  MONTHLY INCOME REINVESTMENT,1/1/1900 0:00,1/1/1900 0:00,0,0,0,0,0,Original,1/1/1900 0:00,,635,TRANSFER FROM PORTFOLIO,,,Tom Test,TRANSFERRED TO PORTFOLIO,1-8/2/24-35-1,,0,,,,,1,5703,Transfers (OUT),Transfers (out),1,-10909.08,N,,7800,Income
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,9,For Investment,CASH,CASH,0,0,0,CASH,,,,Null,1/1/1900 0:00,0,FOR INVESTMENT TRANSFERRED FROM PORTFOLIO 0745-00-4/6.1 MONTHLY INCOME REINVESTMENT,1/1/1900 0:00,1/1/1900 0:00,0,0,0,0,0,Original,1/1/1900 0:00,,635,TRANSFER FROM PORTFOLIO,,,Tom Test,TRANSFERRED FROM PORTFOLIO,1-8/2/24-35-2,,0,,,,,1,4603,Transfers (IN),Transfers (in),1,10909.08,N,,7700,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,183,Cash Dividend,24527400,ABCIX,383.754,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 383.754 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Tom Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-249,,0,,,,,92,183,Income,Cash Dividend,1,9.63,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,183,Cash Dividend,24527400,ABCIX,375.086,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 375.086 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Tom Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-250,,0,,,,,92,183,Income,Cash Dividend,1,9.41,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.2,Tom Test TR U/IRA Regional Equity Model PRI,Tom Test TR U/IRA Regional Equity Model PRI,183,Cash Dividend,24527400,ABCIX,3964.692,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 3,964.692 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Tom Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-251,,0,,,,,92,183,Income,Cash Dividend,1,99.51,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.2,Tom Test TR U/IRA Regional Equity Model PRI,Tom Test TR U/IRA Regional Equity Model PRI,183,Cash Dividend,24527400,ABCIX,4525.032,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 4,525.032 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Tom Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-252,,0,,,,,92,183,Income,Cash Dividend,1,113.58,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.3,Tom Test Managed Account,Tom Test Managed Account,183,Cash Dividend,24527400,ABCIX,584.315,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 584.315 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Tom Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-253,,0,,,,,92,183,Income,Cash Dividend,1,14.67,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-04-1/4.1,Laura Test TR 01/01/2000 IM IN,Laura Test TR 01/01/2000 IM IN,183,Cash Dividend,56063N881,MHYSX,895.347,5.17,0,MAINSTAY MACKAY HIGH YIELD CORPORATE BD,,N/A,Fixed Income,Other Taxable Bond Mutual Funds,1/1/1900 0:00,0,MAINSTAY MACKAY HIGH YIELD CORPORATE BD CASH DIVIDEND 895.347 SHARES @ 0.0268 MAINSTAY MACKAY HIGH YIELD CORPORATE BD REC DT 07/30/2024 PAY DT 07/31/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,7/31/2024 0:00,7/31/2024 0:00,0,0,0,0,0,Original,7/30/2024 0:00,0.0268,183,NON-QUALIFYING DIVIDEND,,,Laura Test,MAINSTAY MACKAY HIGH YIELD CORPORATE BD,1-8/2/24-74-3474,,0,,,,,96,183,Income,Cash Dividend,1,24,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-04-1/4.1,Laura Test TR 01/01/2000 IM IN,Laura Test TR 01/01/2000 IM IN,183,Cash Dividend,24527400,ABCIX,727.448,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 727.448 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Laura Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-254,,0,,,,,92,183,Income,Cash Dividend,1,18.26,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-04-1/4.2,Laura Test TR 01/01/2000 IM PR,Laura Test TR 01/01/2000 IM PR,183,Cash Dividend,24527400,ABCIX,1367.603,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 1,367.603 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Laura Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-255,,0,,,,,92,183,Income,Cash Dividend,1,34.33,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-04-1/4.2,Laura Test TR 01/01/2000 IM PR,Laura Test TR 01/01/2000 IM PR,183,Cash Dividend,24527400,ABCIX,202.657,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 202.657 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Laura Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-256,,0,,,,,92,183,Income,Cash Dividend,1,5.09,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-04-1/4.2,Laura Test TR 01/01/2000 IM PR,Laura Test TR 01/01/2000 IM PR,183,Cash Dividend,24527400,ABCIX,1261.551,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 1,261.551 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Laura Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-257,,0,,,,,92,183,Income,Cash Dividend,1,31.66,N,,1600,Principal
